keyword,job_id,title,company,province,city,salary_visible,internship,remote,urgent,experience_years
network,1430205,کارشناس فروش تلفنی,شرکت کایزر,فارس,شیراز,True,False,False,True,2
network,1398562,کارمند تولید محتوا,رستوران گرویو,تهران,تهران,True,False,False,True,1
network,1402622,کارشناس فروش و بازاریابی حضوری - آقا,آران تجارت آریا,تهران,تهران,True,False,False,True,1
network,1448526,کارشناس دیجیتال مارکتینگ و تولید محتوا,شرکت داروسازی کارن,تهران,تهران,True,False,False,True,3
network,1439357,کارشناس تولید محتوا (شبکه‌های اجتماعی),فیزیوتراپی دکتر یزدی,هرمزگان,بندرعباس,True,False,False,True,0
network,1426598,کارشناس فروش حضوری - خانم,چوبین سا,تهران,تهران,True,False,False,True,3
network,1390972,کارمند فروش,پلاستو ماسوره کار,تهران,تهران,True,False,False,True,7
network,1411584,کارشناس شبکه های اجتماعی (Social Media),موسسه خدمات روانشناسی هوشمند مبین اندیشان (هما),تهران,تهران,False,False,False,True,2
network,1419090,بازاریاب - خانم,گروه باراد صنعت,خراسان رضوی,مشهد,True,False,False,True,1
network,1449521,ادمین شبکه‌های اجتماعی (Social Media Admin),مجموعه مدارس سلام (پونک),تهران,تهران,False,False,False,False,2
network,1433400,وایرینگ‌کار تابلو برق و تجهیزات صنعتی,فن آوران توسعه رایکا پویا,تهران,تهران,False,False,False,True,1
network,1420970,کارشناس فروش - آقا,شرکت صنعتی و بازرگانی صحت,تهران,تهران,False,False,False,True,5
network,1421862,بلاگر و ادمین شبکه‌های اجتماعی - خانم,مجموعه فروشگاه های بخشی,خراسان رضوی,مشهد,True,False,False,True,2
network,1433720,کارشناس پشتیبانی فروش,شهرنشا,گلستان,گرگان,True,False,False,True,2
network,1438048,کارشناس فروش - آقا,حنان نهاده آسیا,کرمان,کرمان,True,False,False,True,3
network,1404713,Clinical Education & Application Specialist – TMS - خانم,ماورا نگر آریا,تهران,تهران,True,False,False,True,1
network,1437450,کارشناس جذب(پروموتر میدانی),جااینجا,مازندران,عباس آباد,True,False,False,True,0
network,1431989,رئیس فروش و توسعه بازار,پایدار اندیشان دانا پاد,تهران,تهران,True,False,False,True,8
network,1404361,کارشناس فروش سازمانی (B2B),ارتباط افراز دایگان,آذربایجان غربی,ارومیه,True,False,False,False,2
network,1407137,کارشناس تولید محتوا و شبکه های اجتماعی - خانم,کادنزا,تهران,تهران,True,False,False,True,1
network,1412036,کارشناس تولید محتوا و شبکه های اجتماعی - خانم,گسترش سیستم ایرانیان,تهران,تهران,True,False,False,True,0
network,1406461,مدیر توسعه صادرات (Export Business Development Manager),کارخانه تولیدی آرد بهارستان اصفهان,اصفهان,اصفهان,True,False,False,True,5
network,1402356,کارشناس فروش,سازمانی فعال در حوزه تجهیزات پزشکی,تهران,تهران,True,False,False,True,2
network,1433976,ادمین اینستاگرام,رامین موتورز,تهران,تهران,False,False,False,True,5
network,1448129,کارشناس تولید محتوا و شبکه های اجتماعی,کلینیک آرا,تهران,تهران,False,False,False,True,1
network,1420881,کارشناس فروش و بازاریابی,آرمان دُرین پویا,کرمان,کرمان,False,False,False,True,0
network,1411276,کارشناس فروش و بازاریابی,پاگاتو,تهران,تهران,True,False,False,True,2
network,1448064,کارشناس فروش - خانم,موسسه پزشکی جام جم,اصفهان,اصفهان,False,False,False,True,1
network,1423762,کارشناس فروش حضوری,هیوا طب,خراسان رضوی,مشهد,True,False,False,True,3
network,1440999,کارشناس پشتیبانی تلفنی حضوری - شیفت صبح,هونام پرتو اندیشان ماز,تهران,تهران,False,False,False,True,0
network,1443781,ویزیتور,فروشگاه تاباشعله,همدان,همدان,False,False,True,True,0
network,1424170,بازاریاب حضوری,توسعه تجارت شیرین البرز,تهران,تهران,True,False,True,True,2
network,1452004,کارشناس تولید محتوا و ادمین شبکه‌های اجتماعی (حضوری) - خانم,مطب پوست و زیبایی دکتر شجاعی فر,اصفهان,اصفهان,True,False,False,True,1
network,1416808,کارشناس فروش و بازاریابی,آرمان دُرین پویا,البرز,کرج,False,False,False,True,0
network,1413465,کارشناس پشتیبانی و امور مشتریان - خانم,شبکه سراسری حقوقی عدل نوین,آذربایجان شرقی,تبریز,False,False,False,False,2
network,1399023,کارشناس فروش تلفنی,پرتو نور توس شایگان,خراسان رضوی,مشهد,True,False,False,True,3
network,1443115,کارشناس فروش و بازاریابی,فرتاک گلوبال ویژن,تهران,تهران,True,False,False,False,3
network,1415700,مدیر توسعه بازار,سویاب صنعت,تهران,تهران,False,False,False,True,8
network,1409426,Operations Senior Manager,اسنپ فود,تهران,تهران,False,False,False,False,3
network,1414786,کارشناس تولید محتوا,کیترینگ جوم,تهران,تهران,True,False,False,True,2
network,1426751,کارشناس فروش,انتشارات آناهید گستر خلیلی,تهران,تهران,False,False,False,True,1
network,1420605,کارشناس پشتیبانی - خانم,گالری سراد,تهران,تهران,True,False,False,True,3
network,1419397,کارشناس دیجیتال مارکتینگ و سئو,شرکت فنی و مهندسی آتی روش,تهران,تهران,False,False,False,True,1
network,1417787,کارشناس فروش و توسعه بازار پروژه‌های سولار (خانگی و صنعتی),سازمانی فعال در حوزه تجارت / بازرگانی,تهران,تهران,False,False,False,True,3
network,1401600,کارشناس بازاریابی و فروش,کابین پلاس,تهران,رباط کریم,True,False,False,True,2
network,1424597,کارشناس شبکه های اجتماعی,دیجیتال سرمایه تجارت,تهران,تهران,False,False,False,False,1
network,1392500,مدیر برنامه‌ریزی و عملیات تولید محتوا,زوما اوتلت,فارس,شیراز,False,False,False,True,6
network,1441778,کارشناس تولید محتوا و سئو (دیجیتال مارکتینگ),بامبو,خراسان رضوی,مشهد,False,True,False,True,0
network,1429595,کارشناس فروش و بازاریابی,اتحاد لیزر,تهران,تهران,True,False,False,True,3
network,1356890,کارشناس تولید محتوا (سناریونویس),پیشتازخودرو رشت,گیلان,رشت,False,False,False,True,2
network,1391980,کارشناس فروش - خانم,اتلیه نلین,تهران,تهران,False,False,False,True,4
network,1377964,کارشناس فروش تلفنی - خانم,شرکت نماد مهر پارمیس,فارس,شیراز,True,False,False,True,2
network,1408841,تحلیلگر محتوا (بازارهای مالی),مجموعه آموزش بورس,تهران,تهران,False,False,True,True,2
network,1402678,ادمین شبکه های اجتماعی و تولید محتوا - خانم,مجموعه زیبایی و مرکز گریم سینمایی کیا,تهران,تهران,False,False,False,True,2
network,1439978,ادمین شبکه های اجتماعی,سعادت رنت,تهران,تهران,True,False,False,False,1
network,1406949,کارشناس الکترونیک (مونتاژ و تعمیرات) - خانم,فنون ارتباطات شبکه سیار آدنیس,تهران,تهران,False,False,False,True,1
network,1434200,کارشناس سوشال مدیا (حضوری / هیبریدی),والاد سپید فام,تهران,پردیس,False,False,False,False,4
network,1387656,ویزیتور,هایپر خانه مادر و کودک حکیم بانو,کرمان,کرمان,True,False,False,True,2
network,1448639,کارشناس دیجیتال مارکتینگ و تولید محتوا,هپساز,تهران,تهران,True,False,False,True,2
network,1437662,کارشناس دیجیتال مارکتینگ و تولید محتوا,دفتر بازرگانی,قم,قم,True,False,False,True,3
network,1425409,مهندس راه‌اندازی سیستم‌های هوشمند ساختمان,شرکت هوشمند سازی,خراسان رضوی,مشهد,True,False,False,True,4
network,1411116,مدیر عملیات فروشگاه‌ها,پوزیترون,تهران,تهران,False,False,False,True,5
network,1428945,ویزیتور فروش,سان ابزار,خوزستان,اهواز,True,False,False,True,0
network,1429515,کارشناس فروش و بازاریابی,صنایع چاپ و بسته بندی آیسان مهر البرز,قزوین,شهر صنعتی البرز,False,False,False,True,1
network,1431400,ادمین شبکه های اجتماعی - خانم,هیبا,قم,قم,False,False,False,True,1
network,1447392,سرپرست فروش (خودرو),گروه خودرویی دلیلی,تهران,تهران,False,False,False,True,3
network,1411565,کارشناس دیجیتال مارکتینگ و تولید محتوا - خانم,رُزتاک,تهران,تهران,False,False,False,True,1
network,1397007,کارشناس پشتیبانی امور مشتریان - خانم,بیوتی منتورینگ,تهران,تهران,True,False,False,True,1
network,1434062,ادمین شبکه های اجتماعی,آسان کار فلاح البرز,البرز,کمالشهر,True,False,False,False,2
network,1425962,کارشناس ارشد توسعه بازار و فروش,افرنگ آرا کوشا,تهران,تهران,False,False,False,True,2
network,1451665,ادمین شبکه‌های اجتماعی (بازاریابی دیجیتال),نالیکو,مازندران,ساری,False,False,True,False,2
network,1438602,کارشناس دیجیتال مارکتینگ و سئو,ناریجه,تهران,تهران,False,False,False,True,3
network,1402195,کارشناس تولید محتوا و شبکه های اجتماعی - خانم,وان پلاس,آذربایجان شرقی,مرند,False,False,False,True,1
network,1441334,کارشناس روابط عمومی و توسعه ارتباطات,آکادمی مجتبی خسروی,اصفهان,اصفهان,True,False,False,True,3
network,1438593,کارشناس بازاریابی و تحقیقات بازار,صنایع غذایی سیدمهدی,تهران,تهران,True,False,False,True,3
network,1418683,کارشناس دیجیتال مارکتینگ و تولید محتوا - خانم,سازمانی فعال در حوزه تجارت / بازرگانی,تهران,تهران,True,False,False,True,3
network,1450701,کارشناس شبکه های اجتماعی,ارقام پویش پیشداد,تهران,تهران,True,False,False,False,2
network,1397474,سرپرست بازاریابی - خانم,شایسته کارصنعت ایرانیان,تهران,تهران,True,False,False,True,5
network,1416193,بازاریاب و فروشنده تلفنی,گروه آرات,تهران,تهران,True,False,False,True,2
network,1438289,کارشناس ارشد تأمین و فروش (سرپرست),شرکت مهندسی، تولید و تأمین نیل تک مبین,تهران,تهران,True,False,False,True,3
network,1414293,ادمین شبکه های اجتماعی - خانم,مزون زد ام کالکشن,خوزستان,اهواز,False,False,False,True,2
network,1410523,مدیر شبکه‌های اجتماعی,فروشگاه پت‌جان,تهران,لواسانات,True,False,False,False,3
network,1433440,کارشناس فروش سازمانی (B2B) - آقا,مبلمان نووا,تهران,ری,True,False,False,True,1
network,1438684,استراتژیست بازاریابی و تبلیغات,موسسه سروش دادبان,تهران,تهران,True,False,True,True,10
network,1443466,بازاریاب حضوری,شرکت فناوران سولار آسمان,کرمانشاه,کرمانشاه,True,False,True,False,2
network,1404780,سرپرست شعبه,گروه امین پورکار,گیلان,رشت,False,False,False,True,3
network,1432817,کارشناس فروش B2B (ابزار دقیق),دقیق صنعت اوپاتان,تهران,تهران,False,False,False,True,1
network,1441723,کارشناس تولید محتوا (اینستاگرام و تلگرام),راوی حساب,تهران,تهران,False,False,True,True,3
network,1384003,کارشناس CRM - خانم,کلینیک دندانپزشکی تخصصی دکتر عشقی قدیری,تهران,تهران,True,False,False,True,2
network,1423028,کارشناس ارشد بازاریابی و فروش (مکمل‌های دارویی),بهین آفرید سلامت,تهران,تهران,True,False,False,True,5
network,1409754,Motion Designer,هلدینگ شکوه جاوید ایرانیان,خراسان رضوی,مشهد,False,False,False,True,3
network,1422408,کارشناس ارشد تأمین و خرید (توسعه شبکه خودرو),گروه شرکت‌های اردیبهشت,تهران,تهران,False,False,False,False,5
network,1423902,کارشناس ارشد پیش‌فروش و فروش اقساطی (پروژه‌های مسکونی),گروه شرکت‌های اردیبهشت,تهران,تهران,True,False,False,True,5
network,1409406,ادمین شبکه های اجتماعی - خانم,مرکز مشاوره حمایت,اصفهان,اصفهان,True,False,False,True,1
network,1416591,ادمین اینستاگرام,دایان خودرو,تهران,تهران,True,False,False,True,1
network,1409219,کارشناس تولید محتوا و شبکه های اجتماعی - خانم,فروشگاه اینترنتی یلوشاپ,آذربایجان شرقی,تبریز,True,False,False,True,2
network,1444109,کارشناس مرکز تماس (Call Center) (ویستا دیجیتال),خدمات ارتباطی ایرانسل,تهران,تهران,False,False,False,False,1
network,1427177,ادمین اینستاگرام,مجموعه چوب و زندگی,تهران,چهاردانگه,False,False,True,True,2
network,1416826,کارشناس تولید محتوا,گروه حقوقی اقدامی,تهران,تهران,True,True,False,True,0
network,1413958,کارشناس سوشال مدیا,گروه خودرویی دلیلی,تهران,تهران,True,False,False,False,3
network,1435804,کارشناس فروش میدانی( ویزیتور منطقه ای),لوازم خانگی نباتی,اصفهان,اصفهان,True,False,False,True,1
network,1438844,مدیر استراتژی برند و توسعه کسب‌وکار - خانم,شقایق افق ایرانیان,کرمان,کرمان,True,False,False,True,3
network,1449500,ویزیتور و بازاریاب,تجهیزات خانه و آشپزخانه خباز,خوزستان,اهواز,True,False,False,True,5
network,1443786,ویزیتور,فروشگاه تاباشعله,قزوین,قزوین,False,False,True,True,0
network,1443563,کارشناس فروش,مجموعه نمایندگی خودرو حسینی(ایران خودرو-سایپا-مدیران خودرو),قم,قم,False,False,False,True,2
network,1438047,کارشناس فروش - آقا,حنان نهاده آسیا,یزد,یزد,True,False,False,True,3
network,1451698,کارشناس فروش و تولید محتوا,طلای پارس,زنجان,زنجان,True,False,False,True,2
network,1411441,ادمین شبکه های اجتماعی - خانم,چاپ پارچه یسنا,خراسان رضوی,مشهد,True,False,False,True,1
network,1415605,کارشناس فروش تلفنی,لیان گوهران,یزد,یزد,True,False,False,True,1
network,1446369,مدیر هنری,تجسم روز,تهران,تهران,True,False,False,True,7
network,1415543,کارشناس فروش تلفنی,فانت,تهران,تهران,False,False,False,True,0
network,1417468,مدیر فروش,گروه مبنا,تهران,تهران,False,False,False,True,5
network,1419600,ادمین شبکه های اجتماعی و تولید محتوا,روانکار گستر بردیا,گیلان,رشت,True,False,False,True,0
network,1418676,کارشناس توسعه کسب‌وکار (جذب مشتری),مایورکا,تهران,تهران,True,False,True,False,2
network,1419224,کارشناس ارتباط با پزشکان و متخصصان,اِلورا(پیشگامان سلامت کودک),تهران,تهران,False,False,False,True,5
network,1412896,Motion Designer & Video Editor,شرکت  صنعتی سپنتا بهشهر (صافولای سابق),تهران,تهران,False,False,False,True,3
network,1411040,سرپرست فروش,گروه صنعتی زر,مازندران,بابل,False,False,False,True,3
network,1450462,کارشناس فروش حضوری - آقا,ازکی,تهران,تهران,False,False,False,False,2
network,1403270,کارشناس فروش - خانم,مهندسی تجهیزات الکترونیکی استاره,تهران,تهران,False,False,False,True,1
network,1434278,سرپرست فروش (شعبه گنبد),دامون پوز,گلستان,گنبد کاووس,False,False,False,True,3
network,1451519,مجری تولید محتوا (اینستاگرام - حوزه اقتصاد),بیتفا,تهران,تهران,False,False,False,True,3
network,1397873,ویزیتور - آقا,دیبا نقش الماس,کرمان,کرمان,True,False,False,True,1
network,1389459,ادمین فضای مجازی,رادباف,یزد,یزد,True,False,False,True,1
network,1406850,کارشناس فروش (اینستاگرام),الو جراح,تهران,تهران,True,False,False,True,2
network,1434980,کارشناس پشتیبانی,فالو جت,اصفهان,اصفهان,False,False,False,False,0
network,1435058,کارشناس تولید محتوا,رهنما کالج,تهران,تهران,False,False,False,True,0
network,1447083,کارمند فروش - خانم,نمایندگی بهمن موتور تورانی,البرز,فردیس کرج,False,False,False,True,2
network,1426673,بازاریاب و ویزیتور,آرتا پیشتازان آینده نوین,تهران,تهران,False,False,False,True,2
network,1401990,کارشناس عملیات و پشتیبانی,گروه توسعه همراه تل,تهران,تهران,False,False,False,False,3
network,1412205,مدیر فروش (استان البرز),سروش سلامت نیکان (شارین),البرز,کرج,False,False,False,True,5
network,1409686,بازاریاب حضوری,پخش سراسری گاندو منطقه آزاد چابهار,اصفهان,اصفهان,False,False,False,True,1
network,1408441,کارشناس تولید محتوا و شبکه های اجتماعی - خانم,فروشگاه وان‌دِرِس,مازندران,نوشهر,False,False,False,True,1
network,1450263,کارشناس تولید محتوای صنعتی,الماس سازه بدیع,تهران,شهر قدس,True,False,False,True,2
network,1427953,ادمین اینستاگرام,لینگانو,تهران,تهران,True,False,False,True,1
network,1432202,کارشناس فروش (صنعت نفت، گاز و پتروشیمی),شرکت پیشگام تجهیز رسام قرن,تهران,تهران,False,False,False,True,3
network,1402883,ویزیتور و بازاریاب,فروشگاه ابزار دخانچی,فارس,شیراز,False,False,False,True,2
network,1439697,کارشناس فروش - آقا,پوشاک لیمارا,تهران,تهران,True,False,False,True,2
network,1398185,کارشناس فروش سازمانی,پوزیترون,تهران,تهران,False,False,False,False,2
network,1448614,مدیر فروش,کالای خواب پاپیو,تهران,تهران,False,False,False,True,5
network,1446352,کارشناس ارشد موفقیت مشتری (Client Success),تملیک,تهران,تهران,True,False,False,False,2
network,1425149,کارشناس ارتباط با مشتریان CRM,پوشاک آسمان,تهران,شهر قدس,True,False,False,True,2
network,1451629,کارشناس تولید محتوا و شبکه های اجتماعی,مرکز خدمات پزشکی کاسپین,گلستان,گرگان,True,False,False,True,1
network,1414592,کارشناس فروش,شرکت فرامید تجارت,تهران,تهران,True,False,False,True,4
network,1411934,کارشناس فروش,کاسپین پلیمر سپاهان,تهران,تهران,True,False,False,True,2
network,1413763,کارشناس فروش - خانم,فروشگاه هایلینک,فارس,شیراز,True,False,False,True,1
network,1401698,کارشناس فروش,کشتیرانی سلیس رود اروند,تهران,تهران,False,False,False,True,2
network,1438443,کارشناس شبکه های اجتماعی (Social Media),ثمین سبز پاسارگاد,خراسان رضوی,مشهد,False,True,True,False,0
network,1411824,کارشناس فروش - خانم,آکو هوشمند کارو,اصفهان,اصفهان,False,False,False,True,1
network,1446016,فروشنده مویرگی - آقا,سیوا سار,تهران,تهران,True,False,False,True,1
network,1365467,کارشناس مرکز تماس - خانم,موسسه خیریه باران مهر و عاطفه نیکان,قم,قم,True,False,False,True,1
network,1442409,ادمین اینستاگرام - خانم,یاتسام,آذربایجان شرقی,تبریز,True,False,False,True,2
network,1412873,Creative & Design Manager,شرکت  صنعتی سپنتا بهشهر (صافولای سابق),تهران,تهران,False,False,False,True,6
network,1443793,ویزیتور,فروشگاه تاباشعله,کرمانشاه,کرمانشاه,False,False,True,True,0
network,1446771,بازاریاب و ویزیتور - آقا,پارس تایر سپهر شرق,خراسان رضوی,مشهد,False,False,False,True,2
network,1382516,کارشناس فروش حضوری - خانم,آراز تجارت ایرانیان,آذربایجان شرقی,تبریز,True,False,False,True,3
network,1404966,ویزیتور,فروشگاه تاباشعله,اصفهان,نجف آباد,False,False,True,True,0
network,1421850,کارشناس تولید محتوا و شبکه های اجتماعی,مرکز روانشناسی مانا,اصفهان,اصفهان,False,False,False,True,2
network,1410655,بازاریاب حضوری,پخش سراسری گاندو منطقه آزاد چابهار,کرمانشاه,کرمانشاه,False,False,False,True,1
network,1399365,بازاریاب,نرانو,تهران,شهریار,True,False,False,True,0
network,1438118,کارشناس مدیریت ارتباط با مشتری (CRM) - آقا,امید فضا,تهران,تهران,True,True,True,False,0
network,1418481,ادمین شبکه های اجتماعی,دکتر پین,تهران,تهران,True,False,False,False,2
network,1443527,کارشناس تولید محتوا (اینستاگرام) - آقا,لوازم یدکی موتور رجبی,قم,قم,False,False,True,True,2
network,1421626,سرپرست تبلیغات,شرکت شایان فراز کیهان,تهران,شهریار,True,False,False,True,5
network,1427588,کارشناس تولید محتوا و شبکه های اجتماعی - خانم,زعفران طلایی,خراسان رضوی,مشهد,True,False,False,True,0
network,1449795,سرپرست فروش داروخانه - آقا,شرکت دوران رخ اکسیر,خراسان رضوی,مشهد,True,False,False,True,4
network,1416887,فروشنده و بازاریاب - آقا,Arash Global‌,گیلان,رشت,False,False,False,True,1
network,1419540,مالک محصول (Product Owner),شرکت مهندسی شبکه گستران آریاسامانه - نواتل,تهران,تهران,False,False,False,False,2
network,1373561,سرپرست فروش,راک سرامیک,تهران,تهران,True,False,False,True,3
network,1436885,فروشنده و بازاریاب (VIP),توماناک,تهران,تهران,True,False,False,True,2
network,1416803,ادمین شبکه های اجتماعی,پاکان تجهیز مهر آرا,تهران,احمدآباد مستوفی,True,False,False,False,1
network,1433885,ادمین شبکه های اجتماعی,شرکت مهر هرمز ایرانیان,تهران,تهران,False,False,False,False,5
network,1272283,کمک کارشناس فروش - خانم,همرو,تهران,تهران,True,False,False,True,1
network,1424974,ادمین (حضوری),ایساتید آسانبر,مازندران,ساری,True,False,False,True,1
network,1421088,کارشناس فروش آنلاین,اتی اندیشان راتا برند پارانو,البرز,کرج,True,False,False,False,3
network,1424435,ادمین شبکه های اجتماعی,مجموعه تولید و پخش کفش افرا,تهران,چهاردانگه,True,False,False,False,2
network,1438805,تکنسین نصب و تعمیر پرینتر (Printer Technician) - آقا,گروه صنعتی انتخاب,اصفهان,اصفهان,False,False,False,False,2
network,1414955,مدیر فروش,بتن اکسپوز گریتون,تهران,تهران,True,False,False,True,3
network,1432421,کارشناس تامین مالی,دیاریزون,تهران,تهران,True,False,False,True,5
network,1407815,بازاریاب حضوری,روانکار گستر بردیا,گیلان,رشت,True,False,False,True,0
network,1446616,کارشناس فروش و بازاریابی,ایده های خلاق رایا,سمنان,شاهرود,False,False,False,False,0
network,1440256,مسئول فروش - خانم,ابزارآلات صنعتی پالاس,تهران,تهران,True,False,False,True,2
network,1403224,مدیر فروش,بازرگانی نومر,فارس,شیراز,False,False,False,True,5
network,1431125,کارشناس فروش و بازاریابی,تولید پروفیل هانور,آذربایجان شرقی,تبریز,True,False,False,True,2
network,1444460,کارشناس فروش و بازاریاب (فریلنسر),آژانس دیجیتال مارکتینگ مکس آنلاین,تهران,تهران,True,False,True,False,1
network,1438380,کارشناس فروش - خانم,آذر دنده تبریز,آذربایجان شرقی,تبریز,False,False,False,True,1
network,1438672,سرپرست بازاریابی,عرش فیدار شایان(AISIN),تهران,تهران,False,False,False,True,4
network,1424183,ویزیتور,رونیکس,اصفهان,اصفهان,False,False,False,True,1
network,1435549,کارشناس تولید محتوا و شبکه های اجتماعی,خشکبار تیوان,فارس,شیراز,True,False,False,True,2
network,1445781,نماینده فروش استانی (ایمپلنت و بایومتریال دندانپزشکی),اعتماد منصور,تهران,تهران,False,False,True,True,1
network,1440310,کارشناس تبلیغات,برندسازان ماندگار,تهران,تهران,True,False,False,True,3
network,1419611,تکنسین برق,سرویس 360,تهران,تهران,False,False,False,True,0
network,1402891,کارشناس فروش و بازاریابی,آرمان دُرین پویا,یزد,یزد,False,False,False,True,0
network,1408834,کارشناس تولید محتوا(کپی رایتر),اکو (مشاوره تحصیلی),البرز,کرج,True,False,False,True,2
network,1406430,کارشناس آموزش (شیفت عصر) - خانم,کادیک,اصفهان,اصفهان,False,False,False,True,0
network,1449584,کارشناس فروش میدانی - آقا,ازکی,تهران,تهران,False,False,False,False,2
network,1422953,ادمین انتشار محتوا,تاج کالا,تهران,تهران,True,False,False,True,1
network,1436226,کارشناس فروش (تایر خودرو),رادان تجارت گستر رایا,تهران,تهران,True,False,False,True,4
network,1416719,سرپرست فروش و بازاریابی,آژآنس برندینگ و مارکتینگ باس,خوزستان,اهواز,True,False,False,True,2
network,1428749,کارشناس فروش مناطق شمالی ایران - آقا,سازمانی فعال در حوزه کالاهای الکتریکی و لوازم خانگی,تهران,تهران,True,False,False,True,2
network,1420946,مدیر فروش و بازاریابی,جاویدان وب,قزوین,قزوین,True,False,False,False,2
network,1427340,متخصص تولید محتوا و رسانه,ریویژن ایرانیان,تهران,تهران,True,False,False,True,2
network,1437393,کارشناس توسعه فروش,افق تولید دارو پارس,کرمان,کرمان,True,False,False,True,2
network,1449621,کارشناس فروش,تولیدی پانو,تهران,تهران,True,False,False,True,3
network,1439010,کارمند تولید محتوا,آکادمی سایه,تهران,تهران,False,False,True,True,0
network,1438059,ادمین اینستاگرام (حضوری),گروه خودرویی خیاط زاده,خوزستان,اهواز,False,False,False,True,2
network,1430108,ادمین شبکه های اجتماعی,بهروسیکلت (کارخانه),تهران,تهران,False,False,False,False,2
network,1423531,کارشناس فروش,آفامد,تهران,تهران,True,False,False,True,1
network,1396386,ادمین شبکه های اجتماعی,توربودنت,اصفهان,کاشان,False,False,False,True,0
network,1424912,بازاریاب حضوری,مرکز حرکات اصلاحی و ماساژ رهپویان سلامت,اصفهان,بهارستان,False,False,False,True,2
network,1448187,ادمین شبکه‌های اجتماعی,گروه صنعتی آرسی,گیلان,رشت,False,False,False,False,0
network,1404737,بازاریاب,موسسه مهاجرتی اندیشه,تهران,تهران,False,True,True,True,0
network,1415457,Training  Specialist,ایرانسل لبز,تهران,تهران,False,False,False,False,2
network,1413097,سرپرست فروش (شهرستان‌ها),آوند انرژی,تهران,تهران,True,False,False,True,4
network,1410216,کارشناس فروش و بازاریابی,آرمان دُرین پویا,لرستان,خرم آباد,False,False,False,True,0
network,1423962,ادمین اینستاگرام (حضوری),آقای ماشین شارژی,تهران,تهران,True,False,False,True,3
network,1415501,ادمین شبکه های اجتماعی,نیک فناواران کیان شرق,خراسان رضوی,مشهد,False,False,False,False,1
network,1448693,کارشناس فروش (برنج),تجارت آزاد نوین شیده,تهران,تهران,False,False,False,True,3
network,1397036,ویزیتور,آکوکالا,البرز,فردیس کرج,True,False,False,True,0
network,1443816,مدیر فروش,شاهکار آفرین نازگل,آذربایجان غربی,ارومیه,True,False,False,True,3
network,1410018,کارشناس فروش و بازاریابی,رسانه تبلیغاتی محل آف,خراسان رضوی,مشهد,True,False,False,True,0
network,1404978,کارشناس شبکه‌های اجتماعی (ادمین),کارگزاری 22,تهران,تهران,True,False,False,False,3
network,1400969,کارشناس فروش و بازاریابی,آژانس دیجیتال مارکتینگ و برندینگ هایپونت,مازندران,آمل,True,False,True,False,2
network,1430594,مدیر فروش - آقا,شرکت لوازم خانگی ناسا الکتریک,تهران,تهران,False,False,False,True,7
network,1431778,کارشناس بازاریابی و فروش,تجارت کاران سپنتا سلرکس,تهران,تهران,True,False,False,True,3
network,1401901,ادمین شبکه‌های اجتماعی,مرکز رشد کسب و کار پارس,گلستان,گرگان,True,False,True,False,0
network,1447851,کارشناس شبکه های اجتماعی (Social Media),آی آر استور,خراسان رضوی,مشهد,True,False,False,False,2
network,1400886,کارشناس فروش,آریا ویژن,تهران,تهران,True,False,False,True,2
network,1416139,کارشناس فروش (محصولات بسته‌بندی و شیرینگ),شرکت کیمیا پلاستیک غرب,گیلان,رشت,False,False,False,True,3
network,1447053,کارشناس تولید محتوا,یانا کلینیک پلتفرم,تهران,تهران,False,False,False,True,2
network,1401136,مدیر فروش,دهکده جهانی سلامت جفره,بوشهر,بوشهر,False,False,False,True,2
network,1380513,کارشناس ارشد بازاریابی و فروش,شرکت فنی و مهندسی نوید,اصفهان,خمینی شهر,True,False,False,False,3
network,1435368,کارمند فروش (خودرو),کارن,گلستان,گرگان,True,False,False,True,0
network,1378885,ادمین شبکه‌های اجتماعی,فروشگاه راسپینا,همدان,همدان,False,False,False,False,1
network,1425808,کارشناس فروش تلفنی - خانم,دپارتمان املاک پلاک,تهران,شهریار,True,False,False,True,0
network,1449222,استخدام ویزیتور حضوری (قزوین),بایومو,قزوین,قزوین,False,False,False,False,1
network,1419841,کارشناس فروش,بلبرینگ برتر نیکان,آذربایجان شرقی,تبریز,False,False,False,True,3
network,1424431,کارشناس شبکه‌های اجتماعی,گروه صنعتی انتخاب,تهران,تهران,True,False,False,False,3
network,1441471,کارشناس فروش,مدرسه کسب و کار آریانا,تهران,تهران,True,False,False,True,2
network,1442662,رئیس پشتیبانی فروش - آقا,شرکت سبلان خودرو مایوان,تهران,تهران,False,False,False,True,5
network,1399757,کارشناس فروش (اینترنتی و شبکه‌های اجتماعی),مرینوپوش,تهران,چهاردانگه,True,False,False,False,0
network,1385543,مدیر فروش و بازاریابی,Mehr Sanat Procurement.CO,تهران,تهران,True,False,False,True,5
network,1444906,کارشناس فروش و بازاریابی تلفنی,گروه حقوقی بین المللی پارسینو,اصفهان,اصفهان,True,False,False,True,2
network,1435247,کارشناس پشتیبانی مشتریان,امیرتریدر,اصفهان,اصفهان,True,False,False,False,1
network,1444595,سرپرست فروش شهرستان ها(صنایع غذایی) - آقا,لیدوما تجارت اطلس,البرز,کرج,True,False,False,True,8
network,1425806,ادیتور شبکه اجتماعی,نوین اوج,البرز,کرج,False,False,False,False,2
network,1443393,کارشناس تولید محتوا,ره پویان بصیر هیرکانیان,گلستان,گرگان,True,False,False,True,2
